USER       PID    PPID   LWP    NLWP   %CPU  %MEM  VSZ    RSS    TTY    STAT   START  TIME   COMMAND
n-vasun+   3035   2533   3035   4      0.0   0.0   388644 12348  ?      Ssl    07:18  0:05    /usr/bin/ibus-daemon --panel disable
n-vasun+   3040   2533   3040   5      0.0   0.0   383540 6892   ?      Ssl    07:18  0:00    /usr/libexec/gsd-a11y-settings
n-vasun+   3042   2533   3042   5      0.0   0.1   412900 20396  ?      Ssl    07:18  0:00    /usr/libexec/gsd-color
n-vasun+   3047   2533   3047   5      0.0   0.0   431692 12336  ?      Ssl    07:18  0:00    /usr/libexec/gsd-datetime
n-vasun+   3048   2533   3048   5      0.0   0.0   459008 8132   ?      Ssl    07:18  0:00    /usr/libexec/gsd-housekeeping
n-vasun+   3051   2533   3051   5      0.0   0.1   411756 19672  ?      Ssl    07:18  0:00    /usr/libexec/gsd-keyboard
n-vasun+   3056   2533   3056   6      0.0   0.1   659732 25692  ?      Ssl    07:18  0:00    /usr/libexec/gsd-media-keys
n-vasun+   3060   2533   3060   6      0.0   0.1   593036 25756  ?      Ssl    07:18  0:00    /usr/libexec/gsd-power
n-vasun+   3066   2533   3066   4      0.0   0.0   323756 11848  ?      Ssl    07:18  0:00    /usr/libexec/gsd-print-notifications
n-vasun+   3067   2533   3067   4      0.0   0.0   531084 6956   ?      Ssl    07:18  0:00    /usr/libexec/gsd-rfkill
n-vasun+   3079   2533   3079   4      0.0   0.0   309560 6432   ?      Ssl    07:18  0:00    /usr/libexec/gsd-screensaver-proxy
n-vasun+   3082   2533   3082   5      0.0   0.0   543340 11920  ?      Ssl    07:18  0:01    /usr/libexec/gsd-sharing
n-vasun+   3090   2533   3090   5      0.0   0.0   385840 8332   ?      Ssl    07:18  0:00    /usr/libexec/gsd-smartcard
n-vasun+   3093   2533   3093   5      0.0   0.0   393660 9964   ?      Ssl    07:18  0:00    /usr/libexec/gsd-sound
n-vasun+   3095   2533   3095   5      0.0   0.1   412748 20676  ?      Ssl    07:18  0:00    /usr/libexec/gsd-wacom
n-vasun+   3118   2774   3118   4      0.0   0.0   305492 7896   ?      Sl     07:18  0:00    /usr/libexec/gsd-disk-utility-notify
n-vasun+   3141   2533   3141   5      0.0   0.0   389460 10984  ?      Ssl    07:18  0:00    /usr/libexec/gvfs-udisks2-volume-monitor
n-vasun+   3150   2774   3150   8      0.0   0.6   1141604 108008 ?      Sl     07:18  0:00    /usr/libexec/evolution-data-server/evolution-alarm-notify
n-vasun+   3165   3035   3165   5      0.0   0.0   310480 7400   ?      Sl     07:18  0:00    /usr/libexec/ibus-dconf
n-vasun+   3172   3035   3172   5      0.0   0.1   420496 29020  ?      Sl     07:18  0:04    /usr/libexec/ibus-extension-gtk3
n-vasun+   3186   2533   3186   4      0.0   0.0   310428 7428   ?      Sl     07:18  0:00    /usr/libexec/ibus-portal
n-vasun+   3232   2533   3232   5      0.0   0.1   546608 24368  ?      Sl     07:18  0:00    /usr/libexec/goa-daemon
n-vasun+   3249   2533   3249   4      0.0   0.0   310760 7256   ?      Ssl    07:18  0:00    /usr/libexec/gvfs-gphoto2-volume-monitor
n-vasun+   3264   2533   3264   10     0.0   0.1   1365908 24996  ?      Ssl    07:18  0:00    /usr/libexec/evolution-calendar-factory
n-vasun+   3267   2533   3267   4      0.0   0.0   389128 9512   ?      Sl     07:18  0:00    /usr/libexec/goa-identity-service
n-vasun+   3282   2533   3282   4      0.0   0.0   309792 6692   ?      Ssl    07:18  0:00    /usr/libexec/gvfs-mtp-volume-monitor
n-vasun+   3290   2533   3290   5      0.0   0.0   389380 8180   ?      Ssl    07:18  0:00    /usr/libexec/gvfs-afc-volume-monitor
n-vasun+   3299   2533   3299   4      0.0   0.0   309772 6736   ?      Ssl    07:18  0:00    /usr/libexec/gvfs-goa-volume-monitor
n-vasun+   3309   2533   3309   7      0.0   0.1   825464 30244  ?      Ssl    07:18  0:00    /usr/libexec/evolution-addressbook-factory
n-vasun+   3326   3035   3326   4      0.0   0.0   236772 7468   ?      Sl     07:18  0:01    /usr/libexec/ibus-engine-simple
n-vasun+   3337   2533   3337   4      0.0   0.0   230348 6300   ?      Ssl    07:18  0:00    /usr/libexec/dconf-service
n-vasun+   3372   2533   3372   12     0.0   0.1   2932924 27432  ?      Sl     07:18  0:00    /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
n-vasun+   3404   2760   3404   5      0.0   0.0   609444 9612   ?      Sl     07:18  0:00    /usr/libexec/gvfsd-trash --spawner :1.20 /org/gtk/gvfs/exec_spaw/0
n-vasun+   3425   2533   3425   4      0.0   0.0   416208 15316  ?      Sl     07:18  0:00    /usr/libexec/gsd-printer
n-vasun+   3426   2533   3426   8      0.0   0.2   891740 32608  ?      SNsl   07:18  0:02    /usr/libexec/tracker-miner-fs-3
n-vasun+   3439   2533   3439   7      0.0   0.0   554308 14952  ?      Ssl    07:18  0:00    /usr/libexec/xdg-desktop-portal
n-vasun+   3446   2533   3446   6      0.0   0.5   1014720 91796  ?      Ssl    07:18  0:00    /usr/libexec/xdg-desktop-portal-gnome
n-vasun+   3457   2533   3457   1      0.0   0.0   39132  12004  ?      Ss     07:18  0:00    /snap/snapd-desktop-integration/343/usr/bin/snapd-desktop-integration
n-vasun+   3526   2533   3526   5      0.0   0.1   420844 30104  ?      Ssl    07:18  0:00    /usr/libexec/xdg-desktop-portal-gtk
n-vasun+   3586   3457   3586   5      0.0   0.1   431092 30952  ?      Sl     07:18  0:00    /snap/snapd-desktop-integration/343/usr/bin/snapd-desktop-integration
n-vasun+   3606   2533   3606   4      0.0   0.0   236552 6772   ?      Ssl    07:18  0:00    /usr/libexec/gvfsd-metadata
cups-br+   3726   1      3726   4      0.0   0.1   268480 20132  ?      Ssl    07:18  0:00    /usr/sbin/cups-browsed
root       3727   1      3727   21     0.0   0.5   2803504 80352  ?      Ssl    07:18  0:01    /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
kernoops   3731   1      3731   1      0.0   0.0   12744  2448   ?      Ss     07:18  0:00    /usr/sbin/kerneloops --test
kernoops   3734   1      3734   1      0.0   0.0   12744  2428   ?      Ss     07:18  0:00    /usr/sbin/kerneloops
n-vasun+   4032   2818   4032   45     0.8   2.4   34543100 391952 ?      SLl    07:18  4:18    /opt/google/chrome/chrome
n-vasun+   4038   4032   4038   1      0.0   0.0   8428   1864   ?      S      07:18  0:00    cat
n-vasun+   4039   4032   4039   1      0.0   0.0   8428   1864   ?      S      07:18  0:00    cat
n-vasun+   4041   2533   4041   3      0.0   0.0   33577556 3968   ?      Sl     07:18  0:00    /opt/google/chrome/chrome_crashpad_handler --monitor-self --monitor-self-annotation=ptype=crashpad-handler --database=/home/n-vasundhara-rani/.config/google-chrome/Crash Reports --metrics-dir=/home/n-vasundhara-rani/.config/google-chrome --url=https://cl
